,id,Name,Gender,Account created at,Bio-cluster,Tweet cluster,Sentiment,Verification Status,Followers Network Metrics,Number of Followers,Friends Network-metrics,Total Tweet activity,Retweet count,Activity status,Media attachments,Source of tweet,Location
463,1526318489555939329,ducci.eth ☢️ 🌎 👽,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,206,264,2140,0,Highly active,No Media Attached,Twitter for iPhone,
464,1526318259959627776,randy sullivan,M,2022,cluster0,Topic3,Positive,False,Not Influential,6,50,73,0,Highly active,No Media Attached,Twitter for Android,
465,1526318086101549057,ty kidd,F,2014,cluster0,Topic3,Positive,False,Not Influential,360,1788,4173,0,Highly active,No Media Attached,Twitter for Android,Eastern
466,1526317387867365382,Billy Maggard,F,2020,cluster0,Topic3,Positive,False,Not Influential,2467,4987,25123,0,Highly active,No Media Attached,Twitter for Android,
467,1526316714257854464,SF Footgun,Unknown,2013,cluster0,Topic3,Positive,False,Not Influential,678,631,11946,0,Highly active,No Media Attached,Twitter for Android,"San Carlos, CA"
468,1526315791510999041,Michael Burns,F,2018,cluster0,Topic3,Positive,False,Not Influential,343,467,4911,0,Highly active,No Media Attached,Twitter for Android,"Ravenshoe, Queensland"
469,1526315370587557895,ʎʇʇᴉb qitty 🐾,M,2020,cluster0,Topic3,Neutral,False,Not Influential,49,136,1337,0,Highly active,No Media Attached,Twitter Web App,Clicking my Ruby slippers now
470,1526315313960058880,Rocky Vito,F,2022,cluster0,Topic3,Positive,False,Not Influential,4,73,167,0,Highly active,No Media Attached,Twitter for Android,
471,1526313771593084929,Sir Beer Korma,F,2021,cluster0,Topic3,Positive,False,Not Influential,1476,1599,743,0,Highly active,No Media Attached,Twitter Web App,Some Office Party in Durham
472,1526312062082613248,$BitcoinNZ 🌏 @809,Unknown,2018,cluster0,Topic2,Neutral,False,Not Influential,471,1081,3065,0,Highly active,No Media Attached,Twitter Web App,
473,1526311289127059465,Egzon Azemi,M,2015,cluster0,Topic0,Neutral,False,Not Influential,590,176,462,0,Highly active,No Media Attached,Twitter for Android,Kosovo
474,1526311119404646400,M Drewery,F,2015,cluster0,Topic1,Neutral,False,Not Influential,1341,2516,9022,0,Highly active,No Media Attached,Twitter for iPhone,"London, England"
475,1526310779846217728,Jingles 🇺🇦,Unknown,2022,cluster3,Topic3,Positive,False,Not Influential,1536,1433,4031,0,Highly active,No Media Attached,Twitter for iPhone,
476,1526309913131204611,GregorMortis,Unknown,2009,cluster0,Topic3,Positive,False,Not Influential,58,310,4585,0,Highly active,No Media Attached,Twitter for Android,
477,1526309769547591680,Expat from Alvin,Unknown,2020,cluster1,Topic0,Neutral,False,Not Influential,326,483,2766,0,Highly active,No Media Attached,Twitter for iPad,
478,1526309061272150019,Retired j/o coach,Unknown,2021,cluster0,Topic3,Positive,False,Influential,17757,370,2253,0,Highly active,No Media Attached,Twitter Web App,cs_office
479,1526308853377290244,Ian Thornton-Trump CD 🇵🇱 🇨🇦 🇬🇧 🏴‍☠️ + 🇺🇦,F,2010,cluster0,Topic3,Neutral,False,Influential,13419,1994,25096,0,Highly active,No Media Attached,Twitter for iPhone,Tristan da Cunha
480,1526308388501880832,Grimm,M,2021,cluster0,Topic4,Neutral,False,Not Influential,202,336,4172,0,Highly active,No Media Attached,Twitter for Android,
481,1526308251142303744,Ralph Green,M,2017,cluster0,Topic3,Positive,False,Not Influential,1,64,35,0,Not that active,No Media Attached,Twitter Web App,"Arizona, USA"
482,1526307260242153472,Choccy Milk & Chickie Nuggs,F,2009,cluster0,Topic3,Neutral,False,Not Influential,627,922,13967,0,Highly active,No Media Attached,Twitter for iPhone,Somewhere fighting the system
483,1526307163152457728,Larissa Caroline Nikolaus 🇺🇦,F,2014,cluster0,Topic3,Neutral,False,Not Influential,108,487,6778,0,Highly active,No Media Attached,Twitter for Android,Balbriggan
485,1526303815603036164,TheTruth,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,0,0,449,0,Highly active,No Media Attached,Twitter for iPhone,
486,1526303786934775808,dk chan,Unknown,2009,cluster0,Topic3,Positive,False,Not Influential,15,149,1795,0,Highly active,No Media Attached,Twitter Web App,Arcadia
487,1526303222884970496,D.Trader,Unknown,2022,cluster0,Topic1,Neutral,False,Not Influential,15,47,339,0,Highly active,No Media Attached,Twitter for Android,
488,1526303161593565187,Fufus🇮🇪,N,2021,cluster3,Topic3,Neutral,False,Not Influential,80,1459,5499,0,Highly active,No Media Attached,Twitter for Android,Earth
489,1526302847880552449,sL6H,Unknown,2020,cluster0,Topic0,Neutral,False,Not Influential,120,491,6536,0,Highly active,No Media Attached,Twitter Web App,KAU
490,1526301772108681232,roronoa solo,N,2018,cluster5,Topic0,Neutral,False,Not Influential,154,470,4416,0,Highly active,No Media Attached,Twitter for iPhone,United States
491,1526301611437563904,AW,N,2012,cluster3,Topic3,Positive,False,Influential,14067,3253,56496,0,Highly active,No Media Attached,Twitter for iPad,New York
492,1526301500653322240,manifesto,Unknown,2020,cluster0,Topic0,Neutral,False,Not Influential,653,2237,2627,0,Highly active,No Media Attached,Twitter for iPhone,
493,1526301085865979904,Rishivas,M,2017,cluster0,Topic3,Neutral,False,Not Influential,40,842,3342,0,Highly active,No Media Attached,Twitter for Android,
494,1526300586919993350,Chris,M,2018,cluster0,Topic2,Positive,False,Not Influential,423,1275,12598,0,Highly active,No Media Attached,Twitter for Android,"Placentia, CA"
495,1526299585232125953,RAO IFTEKHAR ALI,F,2020,cluster0,Topic3,Positive,False,Not Influential,238,804,4478,0,Highly active,No Media Attached,Twitter for Android,"OKARA,PAKISTAN"
496,1526299456777363460,QIWOP 👾,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,14,58,454,0,Highly active,No Media Attached,Twitter for iPhone,
497,1526299349872873472,RG | (ODG)King81,Unknown,2012,cluster0,Topic0,Neutral,False,Not Influential,324,766,7250,0,Highly active,No Media Attached,Twitter for Android,"Tri-Cities, WA"
498,1526298617819975680,Francisco Canales,F,2019,cluster0,Topic4,Neutral,False,Not Influential,85,169,514,0,Highly active,No Media Attached,Twitter for iPhone,"Phoenix, AZ"
499,1526298428988219393,Chris ▴ Café 🔭𖨆 🇸🇻,M,2016,cluster0,Topic3,Positive,False,Not Influential,52,104,4406,0,Highly active,No Media Attached,Twitter for iPhone,"Los Angeles, CA"
500,1526297789562597377,Holokek,Unknown,2022,cluster0,Topic3,Positive,False,Not Influential,0,13,53,0,Highly active,No Media Attached,Twitter Web App,
501,1526297345893146624,spencer mccray,N,2020,cluster2,Topic3,Neutral,False,Not Influential,10,128,159,0,Highly active,No Media Attached,Twitter for iPhone,my bed
502,1526296511990181888,Adam D,M,2022,cluster0,Topic3,Positive,False,Not Influential,58,233,2555,0,Highly active,No Media Attached,Twitter for Android,"Scunthorpe, England"
503,1526296446521204736,where does this highway go to?,M,2020,cluster0,Topic1,negative,False,Not Influential,64,97,5847,0,Highly active,No Media Attached,Twitter for Android,"Hlavní město Praha, Česká repu"
504,1526296146854850560,Darth-Jader 73,Unknown,2013,cluster0,Topic3,Positive,False,Not Influential,291,336,2564,0,Highly active,No Media Attached,Twitter for iPhone,
505,1526295758722375680,Jim McGannon,F,2017,cluster4,Topic3,Neutral,False,Not Influential,46,45,2690,0,Highly active,No Media Attached,Twitter Web App,"Denver, CO"
506,1526295444699025409,Ryan West,F,2011,cluster0,Topic3,Neutral,False,Not Influential,68,610,4041,0,Highly active,No Media Attached,Twitter for iPhone,the great NW
507,1526295275433771011,TJC.invest,Unknown,2019,cluster0,Topic3,Neutral,False,Not Influential,8,194,114,0,Highly active,No Media Attached,Twitter for iPhone,The Netherlands
508,1526295128721469442,Stuart Broughton,M,2010,cluster0,Topic3,Neutral,False,Not Influential,82,365,5387,0,Highly active,No Media Attached,Twitter for iPhone,Auckland
509,1526295078037225474,Sean Nerny🇺🇦,F,2011,cluster0,Topic0,Neutral,False,Not Influential,2891,961,28300,0,Highly active,No Media Attached,Twitter for iPhone,Atlanta
510,1526294748272676865,Tommie,F,2017,cluster0,Topic3,Neutral,False,Not Influential,96,307,3019,0,Highly active,No Media Attached,Twitter for Android,Deutschland
511,1526293687008993280,37Rocko37,F,2021,cluster0,Topic2,Neutral,False,Not Influential,5,54,104,0,Highly active,No Media Attached,Twitter for iPhone,Canada
512,1526293454636167172,Dual Citizen Kay 🇬🇭🇬🇭🇺🇸,F,2019,cluster0,Topic0,Neutral,False,Not Influential,3068,2370,33323,0,Highly active,No Media Attached,Twitter for iPhone,GhanaBoy
513,1526293088867651593,Brian Halloran,F,2011,cluster0,Topic2,negative,False,Not Influential,305,623,8676,2,Highly active,No Media Attached,Twitter for iPhone,"New York, NY"
514,1526292973285060608,Dr. Hansdrew Theodore Shackleton lll,M,2011,cluster0,Topic3,Neutral,False,Not Influential,563,3874,5688,0,Highly active,No Media Attached,Twitter for iPhone,Parts unknown 
515,1526292725687009283,Bob Downie,F,2015,cluster0,Topic3,Neutral,False,Not Influential,574,229,10380,0,Highly active,No Media Attached,Twitter Web App,"On top of a drumlin, Glasgow"
516,1526292653805035521,Seppel,M,2020,cluster0,Topic3,Neutral,False,Not Influential,14,210,195,0,Highly active,No Media Attached,Twitter for Android,"Baden-Württemberg, Deutschland"
517,1526292200035860480,Tim Rutter,F,2009,cluster0,Topic4,negative,False,Not Influential,17,141,347,0,Highly active,No Media Attached,Twitter for Android,Sheffield
518,1526291599164063744,AJ,F,2010,cluster0,Topic3,Neutral,False,Not Influential,44,225,2156,0,Highly active,No Media Attached,Twitter for iPhone,"Boston, MA"
519,1526291349330354177,LILAPΞ.eth,Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,580,1379,1659,0,Highly active,No Media Attached,Twitter for iPhone,
520,1526291304686055425,Jonathan Ginsburg,M,2021,cluster0,Topic3,negative,False,Not Influential,76,826,6437,0,Highly active,No Media Attached,Twitter for Android,
521,1526291142072999939,Richard Schrade,M,2009,cluster0,Topic3,Neutral,False,Not Influential,275,1214,5610,0,Highly active,No Media Attached,Twitter Web App,"Nashville, TN"
522,1526291043582324736,Cosmic Cleric,Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,28,287,3751,0,Highly active,No Media Attached,Twitter for Android,
523,1526291011118440452,Spider-Venom 🇺🇦(BLM) (Double tapped by a Pfizer),Unknown,2017,cluster0,Topic3,Positive,False,Not Influential,4137,3494,39782,0,Highly active,No Media Attached,Twitter for Android,Symbiote Tower
524,1526290860723290112,EarthNFTs,Unknown,2010,cluster5,Topic3,Neutral,False,Not Influential,298,333,1567,0,Highly active,No Media Attached,Twitter for iPhone,$earthnfts 
525,1526290600538132485,airnation,Unknown,2009,cluster1,Topic3,Neutral,False,Not Influential,66,455,118030,0,Highly active,No Media Attached,Twitter for Android," 39,000 "
526,1526290311663611904,Nick,F,2018,cluster0,Topic3,Neutral,False,Not Influential,32,221,231,0,Highly active,No Media Attached,Twitter for iPhone,"Birmingham, AL"
527,1526289716252921860,The Alien Boy 👽 Alien Source,F,2021,cluster3,Topic0,Neutral,False,Influential,38111,1992,16658,0,Highly active,No Media Attached,Twitter for iPhone,LFG
528,1526289602083954694,nazaraymond.near,Unknown,2016,cluster0,Topic2,Neutral,False,Not Influential,130,457,236,0,Highly active,No Media Attached,Twitter for Android,Web 3
529,1526289407891890176,Deep_In_Digital,Unknown,2021,cluster0,Topic0,Neutral,False,Not Influential,162,986,3602,0,Highly active,No Media Attached,Twitter for Android,Global
530,1526289346550059008,nonya,F,2015,cluster0,Topic3,Neutral,False,Not Influential,97,82,599,0,Highly active,No Media Attached,Twitter for iPhone,
531,1526289226022719494,hgtp://Your Not So Average J(ust)O(bserving)E.xdc,Unknown,2018,cluster0,Topic3,Positive,False,Not Influential,610,1813,7478,0,Highly active,No Media Attached,Twitter Web App,"Planet, Earth"
532,1526289169839902721,Fantasma,Unknown,2013,cluster0,Topic4,Neutral,False,Not Influential,67,920,800,0,Highly active,No Media Attached,Twitter for iPhone,Drags Ville 
533,1526288972930076672,Mrbump001,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,873,1861,2793,0,Highly active,No Media Attached,Twitter for Android,
534,1526288812535595008,Destro #VsParty2,N,2015,cluster0,Topic3,Neutral,False,Not Influential,260,362,1725,0,Highly active,No Media Attached,Twitter for iPhone,Loire-Atlantique
535,1526288640967643136,🍀,Unknown,2017,cluster0,Topic3,Positive,False,Not Influential,2989,2983,15306,0,Highly active,No Media Attached,Twitter for Android,Not where i belong
536,1526288627419992070,coachfire.eth,Unknown,2010,cluster0,Topic3,Neutral,False,Not Influential,1303,3943,9627,0,Highly active,No Media Attached,Twitter for iPhone,"Houston, TX"
537,1526288590321422337,Laura Bridle she/her,F,2011,cluster0,Topic3,Neutral,False,Not Influential,2219,2645,11729,0,Highly active,No Media Attached,Twitter for iPhone,
538,1526287667545128962,Pickle,Unknown,2019,cluster0,Topic3,Neutral,False,Not Influential,47,315,2566,0,Highly active,No Media Attached,Twitter for iPhone,United States
539,1526287613426126856,Gareth,M,2020,cluster0,Topic0,Neutral,False,Not Influential,2046,493,1228,0,Highly active,No Media Attached,Twitter for iPhone,"London, England"
540,1526287397930946561,Mr. Suhail & The Big Steppers 👑,F,2011,cluster0,Topic3,Neutral,False,Not Influential,269,840,2654,0,Highly active,No Media Attached,Twitter for iPhone,PGP: suhailsaqan.com/pgp
541,1526286613642366977,Walter Szy,M,2022,cluster0,Topic3,Neutral,False,Not Influential,10,97,34,0,Not that active,No Media Attached,Twitter for iPhone,Western Suburbs of Chicago
542,1526286395647709188,MR Speaker,F,2015,cluster0,Topic3,Neutral,False,Not Influential,94,610,2556,0,Highly active,No Media Attached,Twitter for Android,"Kaduna, Nigeria"
543,1526286297505181696,Ultra-Holz: Now with Retsyn,Unknown,2021,cluster0,Topic3,Positive,False,Not Influential,1730,1261,20069,0,Highly active,No Media Attached,Twitter Web App,
544,1526286204769030144,IQ neopredeljen,Unknown,2017,cluster0,Topic3,Neutral,False,Not Influential,254,688,8452,0,Highly active,No Media Attached,Twitter for iPhone,
545,1526286182023315456,Rainer Zufall,M,2013,cluster0,Topic3,Neutral,False,Not Influential,368,723,30966,0,Highly active,No Media Attached,Twitter Web App,Stockholm i mitt hjärta!
546,1526285979006517249,★Ade_Wole★,F,2015,cluster0,Topic0,Neutral,False,Not Influential,1983,2625,22286,0,Highly active,No Media Attached,Twitter for Android,"Rabat-Salé-Zaer, Morocco"
547,1526285849142472706,BeachLife1 🏖 🇺🇸,Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,1352,1542,57649,0,Highly active,No Media Attached,Twitter for Android,Somewhere its 5 o'clock
548,1526285829605318657,Daniel Frazier,F,2013,cluster0,Topic3,Positive,False,Not Influential,118,679,6583,0,Highly active,No Media Attached,Twitter Web App,"East Nashville, TN"
549,1526285727369252868,cyrus,F,2017,cluster0,Topic4,Neutral,False,Not Influential,634,476,26405,0,Highly active,No Media Attached,Twitter for iPhone,kingsville mf texas
550,1526285272886943750,A Hobo57,Unknown,2009,cluster0,Topic3,Neutral,False,Not Influential,91,149,11662,0,Highly active,No Media Attached,Twitter for Android,"California, USA"
551,1526284899002462208,Nathan Belleville,M,2022,cluster0,Topic3,Neutral,False,Not Influential,4,75,12,0,Not that active,No Media Attached,Twitter for iPhone,"Sydney, New South Wales"
552,1526284447133442052,Kwiggins,Unknown,2017,cluster0,Topic1,Positive,False,Not Influential,6,62,833,0,Highly active,No Media Attached,Twitter for iPhone,"Abilene, Texas "
553,1526284415579697152,Anthony Roberge,M,2011,cluster0,Topic0,Neutral,False,Not Influential,1179,1115,42251,0,Highly active,No Media Attached,Twitter for Android,Duhamel ouest
554,1526284407673438208,Womenomic,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,33,101,483,0,Highly active,No Media Attached,Twitter Web App,"Poznań, Polska"
555,1526283415271919616,கோபி वाधूल Iyer,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,419,962,23123,0,Highly active,No Media Attached,Twitter Web App,Bhagyanagar (Hyderabad)
556,1526282717125652482,Tommy Birch,F,2009,cluster0,Topic3,Neutral,True,Influential,16975,2407,156884,0,Highly active,No Media Attached,Twitter for iPhone,"Des Moines, Iowa."
557,1526282616734892034,Gotham's Kitten,M,2016,cluster2,Topic3,Positive,False,Influential,10574,6993,60017,0,Highly active,No Media Attached,Twitter for iPhone,Wayne Manor 
558,1526281072954179588,LaRoscia,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,29,232,169,0,Highly active,No Media Attached,Twitter for Android,
559,1526280824697544705,Dave... aka Twinkle Toes♿,F,2016,cluster0,Topic3,Positive,False,Not Influential,1045,1004,16864,0,Highly active,No Media Attached,Twitter Web App,"Belfast, Northern Ireland"
560,1526280770687492098,Hi Hi Becky Amy 🇺🇲🇮🇱🇺🇦🏳️‍⚧️,F,2019,cluster0,Topic3,Neutral,False,Not Influential,54,302,3900,0,Highly active,No Media Attached,Twitter for Android,
561,1526280756615577603,mussa,F,2020,cluster0,Topic3,Neutral,False,Not Influential,0,18,76,0,Highly active,No Media Attached,Twitter for Android,
562,1526280561278459906,AEmilk,F,2019,cluster0,Topic3,Neutral,False,Not Influential,25,94,1033,0,Highly active,No Media Attached,Twitter for iPhone,United States
